,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0.252402805817857,1.1573587767684064,-1.0755181485783125,0.3815504674954613,-0.42657720795717985,0.5900410487738361,-0.3949926788470682,-0.8912815128403949,-0.9388863005672284,-1.2194206401045593,-0.13806474937420463,1.405192531999883,-1.3204420283381093,2.4835201346619415,-0.9802719946529477,-0.67792564628431,0.13645004867614335,-0.24248532858626737,-0.244367140643948,0.7773038976119413,-0.461863924142576,-0.9416965821485118,-0.5565767174435557,2.7382519452042793,0.0
1,0.252402805817857,-0.6579404171415508,1.75046904291985,-1.0255395927365147,2.344241514423294,-0.912135688779447,0.09907132203792736,-1.8672200168418458,-0.9388863005672284,-1.2194206401045593,1.2330170573442258,-0.49255696324637976,-0.6785231659207677,0.1579241897476671,-0.32958203216334053,-0.36837055665677115,-0.6704216659251107,0.0007106756408461183,0.009779586259339173,0.04926931696908624,-0.461863924142576,1.061913167103641,-0.5565767174435557,-0.36519649031981166,1.0
2,-0.6619460273892065,-0.6579404171415508,-2.488511744327394,0.3815504674954613,-0.42657720795717985,-0.912135688779447,0.9636833235866695,1.0605954951625067,1.3190617377096632,0.8200615662157851,-0.13806474937420463,2.7257727789439614,-0.806906938404236,-0.6172744585570911,-0.32958203216334053,-0.67792564628431,1.3072621501172386,-0.49476850721235976,-0.5125254205572163,-1.0427825539951963,-0.461863924142576,1.061913167103641,-0.5565767174435557,-0.36519649031981166,0.0
3,1.1667516390249206,1.1573587767684064,0.3374754471707687,-1.0255395927365147,-0.42657720795717985,-2.41431242633273,-0.8890566797320637,2.0365339991639577,-0.9388863005672284,0.8200615662157851,-0.13806474937420463,0.38584573803709266,0.22016324146351068,1.7083214863571834,0.15843543970386476,1.4889599811084617,-1.0125104745297178,-0.39352308935010294,-0.37988534800364776,0.2312779621298,-0.461863924142576,1.061913167103641,-0.5565767174435557,-0.36519649031981166,0.0
4,1.1667516390249206,-1.5655900140965293,0.3374754471707687,0.3815504674954613,-0.42657720795717985,0.5900410487738361,0.09907132203792736,-1.8672200168418458,0.566412391617366,0.8200615662157851,1.2330170573442258,-0.885202120378658,-0.2933718484703627,-0.6172744585570911,-0.1669095415409388,-0.67792564628431,-0.20016521355229724,0.2230809552912811,0.22582175861397782,-1.5888084894773375,-0.461863924142576,1.061913167103641,-0.5565767174435557,-0.36519649031981166,0.0
5,0.252402805817857,-0.6579404171415508,-1.0755181485783125,0.3815504674954613,-0.42657720795717985,0.5900410487738361,-0.14796067840457042,0.08465699116105592,-0.9388863005672284,-1.2194206401045593,-0.13806474937420463,-0.5176420355482796,2.1459198287155354,1.7083214863571834,-0.004237050918537007,1.4889599811084617,-0.5606623909836155,2.2960863550717274,2.3040118008125026,-0.1327393281916275,-0.461863924142576,-0.9416965821485118,1.7966975057691184,-0.36519649031981166,0.0
6,-1.57629486059627,0.24970917981342783,-2.488511744327394,0.3815504674954613,2.344241514423294,0.5900410487738361,0.22258732225917624,-0.8912815128403949,0.566412391617366,0.8200615662157851,1.2330170573442258,-0.14731834105752228,-0.806906938404236,-0.6172744585570911,-1.1429444852753494,-0.67792564628431,-2.0446292812626496,-0.6081345953470305,-0.5805672718573406,0.7773038976119413,2.165139877197473,-0.9416965821485118,-0.5565767174435557,-0.36519649031981166,1.0
7,-1.57629486059627,-0.6579404171415508,0.3374754471707687,0.3815504674954613,2.344241514423294,0.5900410487738361,1.0871993238079185,0.08465699116105592,-0.9388863005672284,0.8200615662157851,-0.13806474937420463,-0.7149212482276267,-0.16498807598689433,-0.6172744585570911,-1.1429444852753494,-0.67792564628431,0.13951995665866002,-0.727103106361104,-0.7290984926376152,-1.22479119915591,-0.461863924142576,1.061913167103641,-0.5565767174435557,-0.36519649031981166,0.0
8,-0.6619460273892065,1.1573587767684064,0.3374754471707687,0.3815504674954613,2.344241514423294,0.5900410487738361,-1.0125726799533126,0.08465699116105592,-0.9388863005672284,0.8200615662157851,-0.13806474937420463,-0.9485525572088794,-0.16498807598689433,-0.6172744585570911,0.32110793032626656,1.4889599811084617,1.2163840059670599,-0.33060419702028443,-0.3471073941021809,1.1413211879333687,-0.461863924142576,1.061913167103641,-0.5565767174435557,-0.36519649031981166,0.0
9,-0.6619460273892065,-1.5655900140965293,0.3374754471707687,0.3815504674954613,-0.42657720795717985,-2.41431242633273,-0.2714766786258193,1.0605954951625067,0.566412391617366,-1.2194206401045593,-1.5091465560926351,1.4791722367546383,-0.6785231659207677,-0.6172744585570911,-0.1669095415409388,-0.36837055665677115,-1.9128952748130155,-0.4909575151389422,-0.46515473916237965,0.41328660729051375,2.165139877197473,-0.9416965821485118,-0.5565767174435557,-0.36519649031981166,0.0
